id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry
B0FFKZNB0D,五味缘小郡肝串串香(龙虾烤鱼)(大连路店),大连路1548-4号,餐饮服务;中餐厅;火锅店,050117,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503426,31.273367",18015911777,餐饮服务,中餐厅,火锅店,121.503426,31.273367,"121.499003,31.275377",121.499003,31.275377,POINT (121.499003 31.275377)
B0GKX9HFX0,青禾,四平路1388号同济联合广场F2,餐饮服务;外国餐厅;日本料理,050202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507770,31.281682",[],餐饮服务,外国餐厅,日本料理,121.50777,31.281682,"121.503362,31.283702",121.503362,31.283702,POINT (121.503362 31.283702)
B0FFGHIB4B,小天鹅捞烫时代(国权路分店),国权路326号1层,餐饮服务;中餐厅;火锅店,050117,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508254,31.290548",17717623850,餐饮服务,中餐厅,火锅店,121.508254,31.290548,"121.503847,31.292566",121.503847,31.292566,POINT (121.503847 31.292566)
B0FFJ1LBIW,烤全鱼鸡公煲(大连路店),大连路1548号,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503305,31.273502",13817250619;18721053416,餐饮服务,中餐厅,中餐厅,121.503305,31.273502,"121.498882,31.275512",121.498882,31.275512,POINT (121.498882 31.275512)
B0HDSY5AYP,多彩贵州黔源贵州菜(同济大学店),同济联合广场E座3层,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508082,31.281519",[],餐饮服务,中餐厅,中餐厅,121.508082,31.281519,"121.503676,31.28354",121.503676,31.28354,POINT (121.503676 31.28354)
B00156NYOW,哈尔滨饺子王(阜新店),阜新路268号,餐饮服务;中餐厅;特色/地方风味餐厅,050118,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508583,31.280018",15921972776,餐饮服务,中餐厅,特色/地方风味餐厅,121.508583,31.280018,"121.504179,31.282041",121.504179,31.282041,POINT (121.504179 31.282041)
B0FFIREDAM,光头羊肉汤·阿里王牛蛙,",杨浦区,大连路1550号光头羊肉汤",餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502910,31.273789",15551819567,餐饮服务,中餐厅,中餐厅,121.50291,31.273789,"121.498486,31.275797",121.498486,31.275797,POINT (121.498486 31.275797)
B0H1ML1SUB,鱼籽村秘制拌饭(同济大学店),四平路同济联合广场2楼麦当劳旁,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507507,31.281492",[],餐饮服务,中餐厅,中餐厅,121.507507,31.281492,"121.503099,31.283511",121.503099,31.283511,POINT (121.503099 31.283511)
B0FFG0ZG4K,牛朋牛奶棚(四平路),四平路933号(地铁四平路站1号口处),购物服务;综合市场;农副产品市场|餐饮服务;糕饼店;糕饼店,060703|050800,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501788,31.275462",021-55883513,购物服务,综合市场,农副产品市场|餐饮服务,121.501788,31.275462,"121.497359,31.277466",121.497359,31.277466,POINT (121.497359 31.277466)
B0IGBZL0KA,旬隐日料,[],餐饮服务;外国餐厅;日本料理,050202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507748,31.281292",[],餐饮服务,外国餐厅,日本料理,121.507748,31.281292,"121.50334,31.283312",121.50334,31.283312,POINT (121.50334 31.283312)
B0FFHOOLOF,鼎尊胡椒猪肚鸡(五角场店),黄兴路2009-7号,餐饮服务;中餐厅;火锅店,050117,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517845,31.294068",18616259355,餐饮服务,中餐厅,火锅店,121.517845,31.294068,"121.513472,31.296112",121.513472,31.296112,POINT (121.513472 31.296112)
B0FFHKRIOQ,河南面馆(鞍山支路店),鞍山支路21号,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509755,31.280483",[],餐饮服务,中餐厅,中餐厅,121.509755,31.280483,"121.505355,31.282509",121.505355,31.282509,POINT (121.505355 31.282509)
B0FFGBN26E,化隆拉面(密云路店),密云路416号,餐饮服务;中餐厅;清真菜馆,050121,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496647,31.278254",13761263747,餐饮服务,中餐厅,清真菜馆,121.496647,31.278254,"121.4922,31.280242",121.4922,31.280242,POINT (121.4922 31.280242)
B0H0GHE3QD,ChowChow松狮咖啡,国权路333弄18号-7商铺,餐饮服务;咖啡厅;咖啡厅,050500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507706,31.290448",13472516798,餐饮服务,咖啡厅,咖啡厅,121.507706,31.290448,"121.503297,31.292464",121.503297,31.292464,POINT (121.503297 31.292464)
B0H2FSKCZ6,泰吉吉·泰式大排档,政本路137号,餐饮服务;外国餐厅;日本料理,050202,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515338,31.290150",021-65277797,餐饮服务,外国餐厅,日本料理,121.515338,31.29015,"121.510957,31.292189",121.510957,31.292189,POINT (121.510957 31.292189)
B0FFFQR1W6,和家乐1号饭堂(国权店),国权路29号,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519228,31.288677",13362199519,餐饮服务,中餐厅,中餐厅,121.519228,31.288677,"121.51486,31.290727",121.51486,31.290727,POINT (121.51486 31.290727)
B0HAKRKLJZ,烧烤羊蝎子,抚顺路松鹤公园西南侧约30米,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513652,31.279399",[],餐饮服务,中餐厅,中餐厅,121.513652,31.279399,"121.509266,31.281437",121.509266,31.281437,POINT (121.509266 31.281437)
B0FFHUYZ17,精点双皮馒头(杨浦店),彰武路65号,餐饮服务;中餐厅;特色/地方风味餐厅,050118,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510131,31.281193",021-65981314,餐饮服务,中餐厅,特色/地方风味餐厅,121.510131,31.281193,"121.505732,31.28322",121.505732,31.28322,POINT (121.505732 31.28322)
B0FFIY8AB6,哈尔滨烤冷面(赤峰路店),赤峰路57号,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502190,31.279555",[],餐饮服务,餐饮相关场所,餐饮相关,121.50219,31.279555,"121.497763,31.281559",121.497763,31.281559,POINT (121.497763 31.281559)
B0HUZ5HP1I,丘田醍醐味,彰武路65号-14,餐饮服务;糕饼店;糕饼店,050800,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510623,31.281199",18816572089,餐饮服务,糕饼店,糕饼店,121.510623,31.281199,"121.506226,31.283227",121.506226,31.283227,POINT (121.506226 31.283227)
B0FFG0C2NH,复旦教工食堂,国权路600号复旦大学经济学院内,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504929,31.294694",021-65642467,餐饮服务,中餐厅,中餐厅,121.504929,31.294694,"121.50051,31.2967",121.50051,31.2967,POINT (121.50051 31.2967)
B0FFKQWQWI,陕老顺(同济大学店),彰武路48号同济联合广场E座,餐饮服务;中餐厅;中餐厅,050100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507919,31.281625",13764639655,餐饮服务,中餐厅,中餐厅,121.507919,31.281625,"121.503512,31.283645",121.503512,31.283645,POINT (121.503512 31.283645)
B0FFF4HV2G,吴江路生煎(鞍山路店),鞍山支路11号鞍山支路菜场,餐饮服务;餐饮相关场所;餐饮相关,050000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509518,31.280022",15021936851,餐饮服务,餐饮相关场所,餐饮相关,121.509518,31.280022,"121.505117,31.282048",121.505117,31.282048,POINT (121.505117 31.282048)
B0HU5LQM35,瑞幸咖啡(四平路店),四平路苏宁生活广场,餐饮服务;咖啡厅;咖啡厅,050500,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514611,31.298802",[],餐饮服务,咖啡厅,咖啡厅,121.514611,31.298802,"121.510226,31.300835",121.510226,31.300835,POINT (121.510226 31.300835)
B0FFHWIBDV,得胜音响投影仪体验店,邯郸路365号颐高2层C206室,购物服务;家电电子卖场;数码电子,060306,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508725,31.297515",021-55661321;13482486010,购物服务,家电电子卖场,数码电子,121.508725,31.297515,"121.50432,31.299531",121.50432,31.299531,POINT (121.50432 31.299531)
B0GDRRBX5D,舞台灯光音响租赁公司,鞍山四村第三小区62号,公司企业;公司;商业贸易,170207,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508739,31.274770",15021572978,公司企业,公司,商业贸易,121.508739,31.27477,"121.504336,31.276795",121.504336,31.276795,POINT (121.504336 31.276795)
B0FFK1SPWE,上海同音灯光音响工程有限公司,彰武路同济联合广场-C号楼,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507496,31.281349",[],公司企业,公司,公司,121.507496,31.281349,"121.503088,31.283368",121.503088,31.283368,POINT (121.503088 31.283368)
B00152944E,胜利村邮政所,大连路1558-2号,生活服务;邮局;邮局,070400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502676,31.274030",021-65138081,生活服务,邮局,邮局,121.502676,31.27403,"121.498251,31.276038",121.498251,31.276038,POINT (121.498251 31.276038)
B0FFM6CHXE,驿佳宾馆,大连路与辽源西路交叉口东北约60米,住宿服务;宾馆酒店;宾馆酒店,100100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506703,31.269118",[],住宿服务,宾馆酒店,宾馆酒店,121.506703,31.269118,"121.502293,31.27114",121.502293,31.27114,POINT (121.502293 31.27114)
B0IBHSEKAP,锦江之星旅馆(同济大学店)地面停车点(入口),国康路与四平路辅路交叉口西北约80米,交通设施服务;停车场;停车场入口,150907,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506956,31.285141",[],交通设施服务,停车场,停车场入口,121.506956,31.285141,"121.502545,31.287157",121.502545,31.287157,POINT (121.502545 31.287157)
B0FFKTJ642,莱仪堂养生会馆(国定店),五角场街道国定路115号,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514352,31.293853",021-55581160,医疗保健服务,医疗保健服务场所,医疗保健服务场所,121.514352,31.293853,"121.509967,31.295887",121.509967,31.295887,POINT (121.509967 31.295887)
B0HA3A2TT4,上海市杨浦区绅度保健按摩店,许昌路1388号,生活服务;洗浴推拿场所;洗浴推拿场所,071400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515572,31.269269",[],生活服务,洗浴推拿场所,洗浴推拿场所,121.515572,31.269269,"121.511193,31.271317",121.511193,31.271317,POINT (121.511193 31.271317)
B0IBKMH72M,小江足道,[],生活服务;洗浴推拿场所;洗浴推拿场所,071400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512110,31.276390",[],生活服务,洗浴推拿场所,洗浴推拿场所,121.51211,31.27639,"121.507718,31.278425",121.507718,31.278425,POINT (121.507718 31.278425)
B0FFFZHU02,天益宾馆停车场,四平路1805号天益宾馆,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509463,31.289346",[],交通设施服务,停车场,公共停车场,121.509463,31.289346,"121.505061,31.291368",121.505061,31.291368,POINT (121.505061 31.291368)
B0IBKZH80K,汉旺酒店,[],住宿服务;宾馆酒店;宾馆酒店,100100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507709,31.273398",[],住宿服务,宾馆酒店,宾馆酒店,121.507709,31.273398,"121.503302,31.275421",121.503302,31.275421,POINT (121.503302 31.275421)
B0IBKHGUW5,格林酒店,[],住宿服务;宾馆酒店;宾馆酒店,100100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511578,31.276332",[],住宿服务,宾馆酒店,宾馆酒店,121.511578,31.276332,"121.507185,31.278365",121.507185,31.278365,POINT (121.507185 31.278365)
B0FFF2U3S2,天益宾馆4号楼,四平路1805号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508829,31.289416",[],地名地址信息,门牌信息,楼栋号,121.508829,31.289416,"121.504425,31.291436",121.504425,31.291436,POINT (121.504425 31.291436)
B0HK15BF8H,格林酒店集团,鞍山路鞍山四村第一小区,公司企业;公司;公司,170200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511491,31.276420",[],公司企业,公司,公司,121.511491,31.27642,"121.507097,31.278453",121.507097,31.278453,POINT (121.507097 31.278453)
B0FFG8HE3W,朋友足浴,鞍山路锦西路鞍山四村4号1室,生活服务;洗浴推拿场所;洗浴推拿场所,071400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510925,31.275840",[],生活服务,洗浴推拿场所,洗浴推拿场所,121.510925,31.27584,"121.506529,31.277872",121.506529,31.277872,POINT (121.506529 31.277872)
B0FFHWT687,华仔足疗,抚顺路317号,生活服务;洗浴推拿场所;洗浴推拿场所,071400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511262,31.278436",[],生活服务,洗浴推拿场所,洗浴推拿场所,121.511262,31.278436,"121.506867,31.280467",121.506867,31.280467,POINT (121.506867 31.280467)
B0FFG95DL8,园中酒店公寓,大连路1546号,住宿服务;宾馆酒店;宾馆酒店,100100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504459,31.272918",[],住宿服务,宾馆酒店,宾馆酒店,121.504459,31.272918,"121.50004,31.274931",121.50004,31.274931,POINT (121.50004 31.274931)
B0FFGJO8WB,锦江都城白玉兰宾馆宴会厅,四平路1251号,住宿服务;住宿服务相关;住宿服务相关,100000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507386,31.285077",[],住宿服务,住宿服务相关,住宿服务相关,121.507386,31.285077,"121.502977,31.287094",121.502977,31.287094,POINT (121.502977 31.287094)
B00155DC7Y,舒而雅足道(四平路店),国定路142号6,生活服务;洗浴推拿场所;洗浴推拿场所,071400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514612,31.294136",021-55056398,生活服务,洗浴推拿场所,洗浴推拿场所,121.514612,31.294136,"121.510228,31.296171",121.510228,31.296171,POINT (121.510228 31.296171)
B0FFIMT575,天益宾馆B栋,四平路1805号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509208,31.288950",[],地名地址信息,门牌信息,楼栋号,121.509208,31.28895,"121.504805,31.290971",121.504805,31.290971,POINT (121.504805 31.290971)
B0FFILI0FJ,天益宾馆C栋,四平路1805号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508550,31.288756",[],地名地址信息,门牌信息,楼栋号,121.50855,31.288756,"121.504145,31.290775",121.504145,31.290775,POINT (121.504145 31.290775)
B0FFILIK21,天益宾馆A栋,四平路1805号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509263,31.289233",[],地名地址信息,门牌信息,楼栋号,121.509263,31.289233,"121.50486,31.291254",121.50486,31.291254,POINT (121.50486 31.291254)
B0FFHO2ADH,天益宾馆地面停车场,四平路1805号天益宾馆,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508508,31.289634",[],交通设施服务,停车场,公共停车场,121.508508,31.289634,"121.504102,31.291653",121.504102,31.291653,POINT (121.504102 31.291653)
B0FFGEKAMX,上海财富大酒店-洗手间,邯郸路399号(近国定路),公共设施;公共厕所;公共厕所,200300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511204,31.297722",[],公共设施,公共厕所,公共厕所,121.511204,31.297722,"121.506807,31.299745",121.506807,31.299745,POINT (121.506807 31.299745)
B0FFHDMBBN,财富大酒店(西北门),邯郸路399号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510975,31.298286",[],通行设施,临街院门,临街院门,121.510975,31.298286,"121.506578,31.300309",121.506578,31.300309,POINT (121.506578 31.300309)
